EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
34716,1713370,REGULAR,GOLDEN STAR,,3458 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2022-10-31,96,A,GOLDEN STAR,,810
35215,1758543,REGULAR,LEE'S FAMOUS RECIPE,,2925 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,2023-05-25,96,A,LEE'S FAMOUS RECIPE,,809
34716,1743750,REGULAR,GOLDEN STAR,,3458 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2023-03-23,96,A,GOLDEN STAR,,808
35213,1704615,REGULAR,MIKE LINNIG'S RESTAURANT,,9308 CANE RUN RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-09-28,96,A,MIKE LINNIG'S RESTAURANT,,805
106712,1737742,REGULAR,DERBY CAFE EXPRESS,,704 CENTRAL AVE,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-24,96,A,DERBY CAFE EXPRESS,,6612
33343,1707731,REGULAR,KROGER L-332,,4211 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-10-10,96,,KROGER L-332,,793
33331,1679986,REGULAR,CIRCLE K #4703231,,2100 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-16,96,,CIRCLE K #4703231,,789
116304,1742409,REGULAR,AFRICAN BEST RESTAURANT,,7325 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023-03-17,96,A,AFRICAN BEST RESTAURANT,,10292
34811,1697542,REGULAR,LEE'S RESTAURANT,,1941 BISHOP LN STE107,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-08-29,96,A,LEE'S RESTAURANT,,847
104424,1756711,REGULAR,PRP STOP & GO,,8105 TERRY RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023-05-18,96,,PRP STOP & GO,,5660
34835,1740159,REGULAR,GALT AL J'S & THELMA'S DELI,,140 N 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-03-08,96,A,GALT AL J'S & THELMA'S DELI,,861
34605,1717691,REGULAR,KROGER L-753,,1265 GOSS AVE,,LOUISVILLE,KY,40217,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-11-17,96,C,KROGER L-753,,866
116401,1731156,REGULAR,LUEBERRY (SRC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-01-25,96,A,LUEBERRY (SRC),,10157
104452,1737001,REGULAR,INDIAN BAZAAR,,11324 MAPLE BROOK DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-22,96,A,INDIAN BAZAAR,,5671
116196,1695526,REGULAR,KOHMI'S DESSERTS,,4134 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2022-08-21,96,A,KOHMI'S DESSERTS,,10184
104467,1733251,REGULAR,HELL OR HIGH WATER,,112 W WASHINGTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-02-03,96,A,HELL OR HIGH WATER,,5677
104141,1695502,FOLLOWUP,HAPPY'S FOOD MART,,1397 S 2ND ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-19,96,A,HAPPY'S FOOD MART,,5683
34674,1693136,REGULAR,HOMETOWN PIZZA - MIDDLETOWN,,11804 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022-08-09,96,A,HOMETOWN PIZZA - MIDDLETOWN,,920
103118,1725023,REGULAR,LANTERN AT MORNING POINTE,,4701 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40291,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-12-20,96,A,LANTERN AT MORNING POINTE,,5685
116570,1703459,OTHER,COLE'S EVENT SPACE,,2928 W KENTUCKY ST,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-09-12,96,,COLE'S EVENT SPACE,,10207
107185,1684809,REGULAR,THORNTONS #158,,4900 BROWNSBORO RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-07,96,,THORNTONS #158,,6651
36333,1701829,REGULAR,LEE'S FAMOUS RECIPE,,5059 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-09-15,96,A,LEE'S FAMOUS RECIPE,,907
34652,1684261,REGULAR,SPEEDWAY #9678,,3030 TAYLOR BLVD,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-05,96,A,SPEEDWAY #9678,,892
35998,1749038,REGULAR,KROGER L-379,,9080 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023-04-18,96,,KROGER L-379,,891
34648,1739127,REGULAR,LE RELAIS,,2817 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-03-02,96,A,LE RELAIS,,890
107183,1732093,REGULAR,THORNTONS #21,,2700 FERN VALLEY RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-01-30,96,,THORNTONS #21,,6639
35962,1746245,REGULAR,H&S FOODS & G WINGS DELI,,4621 W MARKET ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023-04-05,96,,H&S FOODS & G WINGS DELI,,867
106525,1755014,REGULAR,SHREEJI,,1987 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023-05-11,96,A,SHREEJI,,6636
116606,1709929,REGULAR,CARVERS CATERING LEMON SHAKE UP,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2022-09-30,96,,CARVERS CATERING LEMON SHAKE UP,,10294
34366,1701875,REGULAR,ARBY'S #325,,7708 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-09-15,96,A,ARBY'S #325,,1184
115973,1692637,REGULAR,DUNKIN DONUTS #354744,,3333 NEWBURG RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-08-05,96,A,DUNKIN DONUTS #354744,,9979
101835,1676865,REGULAR,FANTE'S COFFEE,,2501 GRINSTEAD DR,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-06-03,96,A,FANTE'S COFFEE,,5423
48491,1717367,REGULAR,LONNIE'S BEST TASTE OF CHICAGO,,121 ST MATTHEWS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-11-16,96,A,LONNIE'S BEST TASTE OF CHICAGO,,1555
48148,1715516,REGULAR,BAYMONT INN & SUITES,,9400 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-11-08,96,A,BAYMONT INN & SUITES,,1552
55172,1719186,REGULAR,PAPA JOHN'S #25,,4123 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-11-28,96,A,PAPA JOHN'S #25,,1549
55139,1726149,REGULAR,HIDEAWAY SALOON,,1607 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-12-29,96,A,HIDEAWAY SALOON,,1547
101702,1702101,REGULAR,STARBUCKS AIRSIDE,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2022-09-16,96,A,STARBUCKS AIRSIDE,,5434
108026,1748107,REGULAR,PANADERIA TIENDA GUADALAJARA,,4124 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-13,96,A,PANADERIA TIENDA GUADALAJARA,,6839
115752,1690979,REGULAR,MCDONALD'S #1733,,4445 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-08-02,96,A,MCDONALD'S #1733,,9767
54076,1707235,REGULAR,MCDONALD'S,,8600 CITADEL WAY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-10-07,96,A,MCDONALD'S,,1493
54075,1733222,REGULAR,O'CHARLEY'S,,4404 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-02-03,96,A,O'CHARLEY'S,,1488
115427,1677244,REGULAR,TAKITO PLACE,,9821 3RD STREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022-06-06,96,A,TAKITO PLACE,,9812
101736,1696485,REGULAR,WW COUSINS,,900 DUPONT RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-08-24,96,A,WW COUSINS,,5472
108593,1676586,REGULAR,SHARETEA,,3333 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-06-02,96,A,SHARETEA,,6808
115427,1758269,REGULAR,TAKITO PLACE,,9821 3RD STREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2023-05-24,96,A,TAKITO PLACE,,9823
44049,1749648,REGULAR,SPEEDWAY #9712,,4547 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-20,96,A,SPEEDWAY #9712,,1449
49592,1710926,REGULAR,CHUCK E CHEESE #111,,2030 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-10-20,96,A,CHUCK E CHEESE #111,,1568
115636,1749118,FOLLOWUP,GRIYO CARIBBEAN RESTAURANT,,519 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-04-18,96,A,GRIYO CARIBBEAN RESTAURANT,,9831
116087,1733228,REGULAR,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-03,96,,22ND FOOD MART,,9732
115749,1724586,REGULAR,JULEE'S MOCHA,,2900 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-12-19,96,A,JULEE'S MOCHA,,9728
115867,1689777,REGULAR,AJ MART,,3901 TAYLOR BLVD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-28,96,A,AJ MART,,9620
115745,1722888,REGULAR,WILD EGGS,,9000 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-12,96,A,WILD EGGS,,9628
115745,1722889,REGULAR,WILD EGGS,,9000 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-12,96,A,WILD EGGS,,9631
59873,1715468,REGULAR,MEIJER #164,,4100 TOWNE CENTER DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-11-08,96,,MEIJER #164,,1671
101667,1745451,REGULAR,KY PORK PRODUCERS SW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2023-03-31,96,A,KY PORK PRODUCERS SW2,,5374
63221,1723013,REGULAR,DAYS INN,,4051 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-12,96,A,DAYS INN,,1653
107688,1728631,REGULAR,LA SUERTE,,2116 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-01-12,96,A,LA SUERTE,,6901
101078,1711026,REGULAR,MANHATTAN PROJECT,,2101 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-10-20,96,A,MANHATTAN PROJECT,,5386
101124,1750290,REGULAR,SAM'S GYROS,,3123 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-04-24,96,A,SAM'S GYROS,,5390
101124,1715459,REGULAR,SAM'S GYROS,,3123 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022-11-08,96,A,SAM'S GYROS,,5391
62735,1752378,REGULAR,OUTBACK STEAKHOUSE #1814,,9498 BROWNSBORO RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2023-05-01,96,A,OUTBACK STEAKHOUSE #1814,,1625
62575,1725086,REGULAR,WHITE CASTLE #30,,2711 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022-12-19,96,A,WHITE CASTLE #30,,1608
50277,1747541,REGULAR,PAPA JOHN'S #21,,3985 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-04-11,96,A,PAPA JOHN'S #21,,1587
116087,1733227,REGULAR,22ND FOOD MART,,2200 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-03,96,A,22ND FOOD MART,,9726
108681,1708274,REGULAR,INTERNATIONAL CATERING LLC #1,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-23,96,,INTERNATIONAL CATERING LLC #1,,6860
50073,1734312,REGULAR,HOOPS GRILL & SPORTS,,6733 STRAWBERRY LN,,LOUISVILLE,KY,40214,FOOD SERVICE,2023-02-03,96,A,HOOPS GRILL & SPORTS,,1577
34379,1682380,REGULAR,A&W ROOT BEER LONG JOHN SILVERS,,8315 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-06-27,96,A,A&W ROOT BEER LONG JOHN SILVERS,,1196
107025,1723468,REGULAR,CHICAGO STEAK & LEMONADE,,9015 GALENE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-13,96,A,CHICAGO STEAK & LEMONADE,,6795
53576,1723401,REGULAR,FAZOLI'S,,10307 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022-12-13,96,A,FAZOLI'S,,1425
43625,1743088,REGULAR,PAPA JOHN'S #16,,5363 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-03-21,96,A,PAPA JOHN'S #16,,1287
40912,1698287,REGULAR,EL NOPAL,,10500 WATTERSON TRAIL,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-08-31,96,A,EL NOPAL,,1285
101746,1746408,REGULAR,COLD STONE CREAMERY,,976 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2023-04-05,96,A,COLD STONE CREAMERY,,5533
115839,1754832,REGULAR,BLONDIES ON THE BLOCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023-04-15,96,,BLONDIES ON THE BLOCK,,9937
106950,1740729,REGULAR,SUPER 8,,101 CENTRAL AVE,,LOUISVILLE,KY,40209,FOOD SERVICE,2023-03-10,96,A,SUPER 8,,6757
40141,1715275,REGULAR,COURTYARD BY MARRIOTT,,9608 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-11-04,96,A,COURTYARD BY MARRIOTT,,1261
39080,1720076,REGULAR,KFC Y052-051,,4812 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-11-30,96,A,KFC Y052-051,,1248
38607,1731133,REGULAR,SUBWAY #6322,,6840 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023-01-25,96,A,SUBWAY #6322,,1247
115683,1690978,REGULAR,TACO BELL #38512,,4225 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-08-02,96,A,TACO BELL #38512,,9945
46436,1735415,REGULAR,SPEEDWAY #9701,,8510 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-14,96,,SPEEDWAY #9701,,1227
115947,1692266,REGULAR,DAIRY QUEEN #12973,,5103 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-08-05,96,A,DAIRY QUEEN #12973,,9953
118710,1758791,OTHER,TIENDA LATINOAMERICANO #3,,8040 NEW LAGRANGE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-04,96,,TIENDA LATINOAMERICANO #3,,11229
106746,1699688,REGULAR,JAY'S FOOD MART,,5370 RANGELAND RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-07,96,A,JAY'S FOOD MART,,6743
106934,1731452,REGULAR,TOUCHED BY AN ANGEL,,1507 BERRY BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-01-26,96,A,TOUCHED BY AN ANGEL,,6742
34379,1723180,REGULAR,A&W ROOT BEER LONG JOHN SILVERS,,8315 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-12-12,96,A,A&W ROOT BEER LONG JOHN SILVERS,,1198
101746,1678011,REGULAR,COLD STONE CREAMERY,,976 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-06-08,96,A,COLD STONE CREAMERY,,5528
116090,1727727,REGULAR,SCOTT'S FOOD MART,,1810 BERRY BLVD,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-01-09,96,A,SCOTT'S FOOD MART,,9838
102140,1699796,REGULAR,BELLISSIMO,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022-09-07,96,A,BELLISSIMO,,5527
44448,1699691,REGULAR,ORIENTAL SUPERMARKET & GIFT SHOP,,1211 GILMORE LN,,LOUISVILLE,KY,40213,PRE-PACKAGED RETAIL,2022-09-07,96,,ORIENTAL SUPERMARKET & GIFT SHOP,,1307
115873,1730735,REGULAR,YOGI WEST MARKET,,4105 W MARKET ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-01-24,96,A,YOGI WEST MARKET,,9849
116091,1693815,REGULAR,CHEF SHAQ KITCHEN,,612 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-08-11,96,A,CHEF SHAQ KITCHEN,,9857
115433,1728248,REGULAR,SHACK IN THE BACK BBQ,,10706 MANSLICK RD,,FAIRDALE,KY,40118,FOOD SERVICE,2023-01-11,96,A,SHACK IN THE BACK BBQ,,9860
115876,1685602,OTHER,SHIVELY LEARNING ACADEMY,,1800 NEVILLE DR,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-07-01,96,,SHIVELY LEARNING ACADEMY,,9866
107601,1753346,REGULAR,WENDYS,,4041 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023-05-04,96,A,WENDYS,,6778
116092,1695920,REGULAR,SMILES FROM THE KITCHEN,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-08-22,96,A,SMILES FROM THE KITCHEN,,9869
115876,1740133,REGULAR,SHIVELY LEARNING ACADEMY,,1800 NEVILLE DR,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-03-08,96,A,SHIVELY LEARNING ACADEMY,,9875
44019,1722668,REGULAR,FAMILY DOLLAR #20928,,3277 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022-12-09,96,,FAMILY DOLLAR #20928,,1351
102033,1721264,REGULAR,HARDEE'S,,2909 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022-12-05,96,A,HARDEE'S,,5507
43827,1716331,REGULAR,U OF L BELKNAP UNIVERSITY CLUB,,200 E BRANDEIS AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022-11-12,96,A,U OF L BELKNAP UNIVERSITY CLUB,,1341
115792,1697203,FOLLOWUP,KABUKI,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022-08-25,96,A,KABUKI,,9883
41162,1688434,REGULAR,KINGSLEY MEATS,,2701 TAYLORSVILLE RD,,LOUISVILLE,KY,40205,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-21,96,A,KINGSLEY MEATS,,1337
101490,1723404,REGULAR,JERUSALEM KITCHEN,,4413 ST RITA DR,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-12-13,96,A,JERUSALEM KITCHEN,,5514
115438,1675800,REGULAR,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-05-31,96,,EXPRESSWAY FOOD MART,,9910
115681,1723754,REGULAR,SANKALP LOUISVILLE,,9008 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-14,96,A,SANKALP LOUISVILLE,,9913
115939,1687232,OTHER,CAFE COMMONS,,10616 MEETING ST STE 101,,PROSPECT,KY,40059,FOOD SERVICE,2022-06-24,96,,CAFE COMMONS,,9920
59504,1742667,REGULAR,SANTA FE GRILL,,3000 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-03-20,96,A,SANTA FE GRILL,,1723
106515,1728518,REGULAR,SAFARI FOOD MART,,1316 CENTRAL AVE,,LOUISVILLE,KY,40208,RETAIL WITH LIMITED SERVICE,2023-01-12,96,,SAFARI FOOD MART,,6594
116509,1701900,OTHER,THOMAS DELI,,2720 DUNCAN ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-11,96,,THOMAS DELI,,10318
32579,1691802,REGULAR,BONNIE & CLYDE'S PIZZA,,7611 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-08-04,96,A,BONNIE & CLYDE'S PIZZA,,261
32578,1701238,REGULAR,WHITE CASTLE #19,,7400 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-09-13,96,A,WHITE CASTLE #19,,259
118058,1747292,OTHER,TINO'S TASTE OF HEAVEN,,1800 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-03-16,96,,TINO'S TASTE OF HEAVEN,,10807
32534,1753397,REGULAR,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,2817 DEL RIO PL STE 110,,LOUISVILLE,KY,40220,FOOD SERVICE,2023-05-03,96,A,KRAZY DAVES NEIGHBORHOOD PUB & GRILL,,251
31820,1706548,REGULAR,SACRED HEART ACADEMY,,3175 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022-10-05,96,A,SACRED HEART ACADEMY,,244
105112,1718742,REGULAR,BLACKBEARD ESPRESSO,,718 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-11-22,96,A,BLACKBEARD ESPRESSO,,6023
105728,1746733,REGULAR,APPLEBEE'S,,4717 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-04-06,96,A,APPLEBEE'S,,6389
118196,1749937,REGULAR,TROPICAL SMOOTHIE CAFE,,4114 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023-04-21,96,A,TROPICAL SMOOTHIE CAFE,,10850
106035,1752747,REGULAR,BENTO ASIAN RESTAURANT,,12951 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023-05-02,96,A,BENTO ASIAN RESTAURANT,,6380
105401,1697129,REGULAR,ELKS HOME,,841 S 6TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-08-26,96,A,ELKS HOME,,6048
105402,1726171,REGULAR,HEINE BROTHERS COFFEE,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-12-30,96,A,HEINE BROTHERS COFFEE,,6051
106408,1736245,REGULAR,THREE BROTHERS,,2001 S 7TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-02-20,96,A,THREE BROTHERS,,6348
106407,1757422,REGULAR,ROOSTERS,,3601 SPRINGHURST BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2023-05-22,96,A,ROOSTERS,,6342
118205,1749841,OTHER,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023-03-16,96,,LOUISVILLE SMOKERS BBQ,,10929
117634,1736363,OTHER,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023-01-24,96,,CORNER MARKET,,10948
32609,1723403,REGULAR,CAPTAIN D'S #3532,,10101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022-12-13,96,A,CAPTAIN D'S #3532,,266
105655,1720996,REGULAR,LIMON Y SAL,,10000 BROWNSBORO RD STE 8,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-12-05,96,A,LIMON Y SAL,,6314
105109,1707729,REGULAR,VOA FREEDOM HOUSE #3,,1025 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-10-10,96,A,VOA FREEDOM HOUSE #3,,6017
104697,1712997,REGULAR,PORKLAND BBQ,,2519 ST CECILIA ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022-10-28,96,A,PORKLAND BBQ,,6398
103564,1754513,REGULAR,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-05-09,96,A,LANDMARK OF LOUISVILLE,,5955
104284,1722342,REGULAR,WING STOP,,2007 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-12-08,96,A,WING STOP,,5957
107100,1746345,REGULAR,BLACK JOCKEY'S LOUNGE,,630 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-04-05,96,A,BLACK JOCKEY'S LOUNGE,,6447
31043,1715224,REGULAR,KINDER CARE LEARNING CTR #424,,3804 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-11-07,96,A,KINDER CARE LEARNING CTR #424,,353
116979,1716275,OTHER,AUTHENTIC CARIBBEAN KITCHEN,,9100 DIXIE HWY STE A,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-10-14,96,,AUTHENTIC CARIBBEAN KITCHEN,,10675
31575,1742670,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-03-20,96,A,TREYTON OAK TOWERS,,346
31575,1742665,REGULAR,TREYTON OAK TOWERS,,211 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-03-20,96,A,TREYTON OAK TOWERS,,345
103355,1711003,REGULAR,LITTLE CAESARS,,5524 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-10-20,96,A,LITTLE CAESARS,,5973
116851,1753235,REGULAR,WALDO'S CHICKEN AND BEER,,10700 MEETING ST STE 101,,PROSPECT,KY,40059,FOOD SERVICE,2023-05-03,96,A,WALDO'S CHICKEN AND BEER,,10730
116873,1719350,REGULAR,CON HUEVOS,,2125 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-11-28,96,A,CON HUEVOS,,10736
116982,1716291,OTHER,FRIENDLY MART VALERO,,3741 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,PRE-PACKAGED RETAIL,2022-10-28,96,,FRIENDLY MART VALERO,,10745
116763,1709246,OTHER,BOONE'S MARATHON,,521 N 22ND ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-27,96,,BOONE'S MARATHON,,10758
116763,1753865,REGULAR,BOONE'S MARATHON,,521 N 22ND ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-08,96,A,BOONE'S MARATHON,,10766
116763,1753866,REGULAR,BOONE'S MARATHON,,521 N 22ND ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-08,96,,BOONE'S MARATHON,,10770
